,price,accommodates,review_scores_location,host_is_superhost_t,host_has_profile_pic_t,host_identity_verified_t,instant_bookable_t,bathroom_type_shared,bathrooms,host_response_rate,distance_from_city_center_km
8436,2750.0,4,4.86,1,1,1,0,0,1.0,1.0,2.4194897373031417
8437,1500.0,3,4.5,0,1,1,1,0,1.5,0.9,3.1488340772897314
8438,5271.0,2,4.86,0,1,1,1,0,1.0,1.0,0.3860177632075807
8440,1050.0,2,4.86,0,1,1,1,0,1.0,0.8,2.741114508152029
8443,979.0,3,4.67,0,1,1,1,1,1.0,1.0,5.623651251292012
8444,941.0,2,4.5,0,1,1,0,1,1.0,1.0,0.8072708710738534
8446,1702.0,2,4.86,0,1,1,0,0,1.0,0.88,2.3276502920264943
8448,2944.0,3,5.0,1,1,1,1,0,1.0,1.0,1.8070503986479822
8450,3548.0,5,5.0,1,1,1,1,0,1.0,1.0,1.8070503986479822
8451,2060.0,2,4.93,1,1,1,0,0,1.5,1.0,0.744190212248853
8453,1800.0,3,5.0,0,0,1,0,0,1.0,1.0,0.9720900730389366
8454,4521.0,4,4.93,0,1,1,1,0,1.0,1.0,1.4655527808397903
8455,2455.0,4,4.83,1,1,1,1,0,1.5,1.0,0.6157474119695984
8456,1457.0,4,4.67,0,1,1,0,0,1.5,1.0,1.5487240997383331
8457,1500.0,2,5.0,0,1,1,1,0,1.5,0.9,3.1415667496288604
8458,1543.0,3,5.0,0,1,1,0,0,1.0,0.9,1.1409908666795634
8459,2185.0,2,5.0,0,1,1,0,0,1.0,1.0,4.514168449363165
8461,1979.0,6,4.56,1,1,1,1,0,1.0,1.0,2.4538135845428184
8462,2134.0,4,4.64,0,1,1,0,0,1.0,1.0,1.4294679045631355
8463,865.0,2,4.83,0,1,1,1,0,2.0,0.99,3.1096616952707747
8464,1895.0,2,4.79,1,1,1,1,0,1.0,1.0,1.0956490188291486
8465,2516.0,2,5.0,0,0,1,0,0,1.0,1.0,1.2156733942793254
8466,1314.0,2,4.63,0,1,1,0,0,1.5,1.0,7.384173317831218
8467,4268.0,6,5.0,0,1,1,1,0,1.0,0.96,0.7305372844303267
8468,5786.0,4,4.86,0,1,1,0,0,1.0,1.0,2.2707434153993926
8469,1197.0,2,5.0,0,1,1,0,0,1.0,1.0,1.1529564912460948
8470,2298.0,6,5.0,1,1,1,0,0,1.0,1.0,1.9442200017618738
8472,1500.0,3,4.86,0,1,1,0,0,1.0,1.0,1.5311945503465192
8473,1166.0,2,5.0,0,1,1,1,0,1.0,1.0,1.3500446232202084
8474,2645.0,4,5.0,0,1,1,0,0,1.0,1.0,2.0942193889199046
8475,1879.0,1,5.0,0,1,1,1,0,3.0,0.9,0.8502683848697339
8476,1286.0,2,5.0,0,1,1,1,0,1.0,1.0,2.1935671198015108
8478,604.0,2,4.5,0,0,1,0,0,1.0,1.0,4.090320891726915
8479,2400.0,2,5.0,0,1,1,1,0,1.5,1.0,3.8800204686650317
8480,4932.0,6,5.0,1,1,1,1,0,1.0,1.0,0.5466882500106487
8482,6884.0,8,4.86,1,1,1,1,0,2.0,1.0,2.544313113293954
8485,2814.0,4,4.95,1,1,1,1,0,1.0,1.0,0.4233119583903894
8487,1200.0,4,4.89,0,1,1,0,0,1.5,1.0,8.757584913753885
8488,1900.0,4,4.63,0,1,1,1,0,1.0,1.0,1.0743266143473311
8490,3489.0,4,4.86,0,1,1,1,0,1.0,1.0,1.1894638832741848
8492,5136.0,6,5.0,1,1,1,1,0,1.0,1.0,1.8533029135598493
8493,1100.0,2,5.0,0,0,1,1,1,1.5,1.0,1.996398799076923
8494,1104.0,2,5.0,0,0,1,1,1,1.5,1.0,1.9863821696889654
8495,1857.0,2,4.86,0,1,1,0,0,1.0,1.0,0.8535466978823715
8497,1853.0,3,4.9,0,1,1,0,0,1.0,1.0,2.5465507512380636
8498,3159.0,5,4.67,0,1,1,1,0,1.5,1.0,2.1822998645338494
8500,650.0,1,5.0,0,1,1,0,1,1.0,0.9,3.4680304198538243
8502,4800.0,5,5.0,0,1,1,1,0,1.5,1.0,1.7411722257050104
8503,1900.0,4,4.86,0,1,1,0,0,1.0,1.0,3.237215071095608
8504,2757.0,2,4.89,1,1,1,1,0,1.0,1.0,0.7547254219741193
8505,2498.0,2,4.82,1,1,1,1,0,1.0,1.0,0.7983122235199996
8507,2100.0,6,4.5,0,1,1,1,0,1.5,1.0,3.222482255173905
8508,4715.0,8,5.0,1,1,1,0,0,2.0,1.0,1.0151178556594735
8509,3429.0,4,5.0,0,1,1,1,0,1.0,1.0,1.0848834033869803
8510,3005.0,2,5.0,0,1,1,1,0,1.0,1.0,1.1894638832741848
8514,4857.0,8,5.0,0,1,1,1,0,2.0,1.0,2.027554399583213
8517,3615.0,5,5.0,0,1,1,0,0,1.0,1.0,1.0044936607299382
8518,4710.0,6,4.94,1,1,1,1,0,1.5,1.0,1.6835151179960663
8520,1974.0,4,5.0,0,1,1,0,0,1.5,1.0,0.5142575832558179
8522,3129.0,4,4.71,0,1,1,1,0,1.0,1.0,0.5953132430277289
8523,1989.0,6,4.85,1,1,1,0,0,1.0,1.0,0.5164579897320327
8524,2115.0,6,4.96,1,1,1,0,0,1.0,1.0,0.6076101658674394
8525,1519.0,2,4.65,0,1,1,1,0,1.0,0.9,0.8776408518829687
8526,3571.0,4,5.0,0,1,1,1,0,1.0,1.0,0.6669077500270666
8527,564.0,2,4.44,0,1,0,0,0,2.0,1.0,3.8098820713312227
8528,4479.0,4,4.86,0,1,1,1,0,2.0,1.0,1.358907249610765
8530,3500.0,7,4.5,0,1,1,0,0,1.0,1.0,5.575517539243656
8533,1669.0,4,4.67,0,1,1,0,0,1.0,1.0,2.0083305138945122
8536,1200.0,2,4.86,0,1,1,0,0,1.0,0.6,1.4274578303645096
8537,1200.0,2,5.0,0,1,1,0,0,1.0,0.6,1.4413333393408743
8538,1600.0,2,5.0,0,1,1,0,0,1.0,1.0,2.0855122518812883
8539,1900.0,2,5.0,0,1,1,0,0,1.0,1.0,3.7372400658476685
8540,4259.0,7,5.0,1,1,1,1,0,1.0,1.0,1.3791326116976061
8541,4114.0,6,5.0,0,1,1,1,0,1.0,1.0,0.6807239217770443
8542,3800.0,4,5.0,0,1,1,1,0,1.0,1.0,0.6669077500270666
8543,1750.0,4,4.68,0,1,1,0,0,1.0,1.0,1.5726341937122317
8544,5186.0,4,5.0,1,1,1,1,0,1.0,1.0,0.7198356429345557
8545,2800.0,2,5.0,0,1,1,0,0,1.0,1.0,1.745292459455224
8546,2000.0,2,5.0,1,1,1,1,0,1.0,1.0,3.4934194889746943
8547,1834.0,2,4.89,0,0,1,0,0,1.0,0.9,2.2401262315045325
8549,1297.0,4,5.0,1,0,1,1,0,1.0,1.0,0.32938309163447094
8550,3050.0,4,4.83,1,1,1,0,0,1.0,1.0,1.7872405926788268
8551,1710.0,6,5.0,0,1,1,1,0,1.0,1.0,0.35546015049336827
8555,420.0,1,5.0,0,1,1,0,0,1.0,1.0,8.824664401865357
8556,4679.0,5,5.0,0,1,1,0,0,1.5,1.0,4.22786438329891
8557,500.0,1,4.86,0,1,1,1,0,1.0,1.0,8.824664401865357
8558,4714.0,2,5.0,0,1,1,0,0,2.0,1.0,3.7372400658476685
8560,2596.0,4,4.5,0,1,1,1,0,1.0,1.0,1.5534732868851928
8561,1714.0,2,5.0,0,1,1,0,0,1.0,1.0,1.7198703401730864
8562,2771.0,2,4.86,0,1,1,0,0,1.5,1.0,2.1723387012348834
8563,1551.0,2,4.79,1,1,1,1,0,1.0,1.0,1.707507754878622
8566,1780.0,4,4.67,0,0,1,0,0,1.0,1.0,1.4104680782465353
8568,4200.0,6,4.86,0,1,1,1,0,1.0,1.0,2.813260019822898
8569,2753.0,4,5.0,0,1,1,0,0,1.0,1.0,2.8576152816439797
8572,2046.0,2,5.0,0,1,1,1,0,1.0,1.0,0.5295292222065465
8573,1814.0,2,5.0,0,1,1,0,0,1.0,1.0,10.69410535617754
8574,2686.0,4,4.86,0,1,1,0,0,1.0,1.0,1.3420123985184833
8575,1149.0,2,5.0,0,1,1,1,0,1.0,1.0,1.5395987505608026
8578,1027.0,2,4.75,0,1,1,0,1,1.5,1.0,0.16220565577383378
8580,2497.0,4,5.0,0,1,1,1,0,1.5,1.0,0.8841032790165589
8581,2251.0,2,4.86,0,1,1,0,0,1.0,1.0,1.2131658228181355
8582,3253.0,4,4.9,0,1,1,1,0,1.0,1.0,1.0123789713682103
8583,1800.0,2,4.86,0,1,1,0,0,1.5,1.0,5.229718280124367
8585,2571.0,2,5.0,0,1,1,1,0,1.0,1.0,2.889097689252974
8586,5114.0,6,5.0,0,1,1,0,0,1.5,1.0,1.8180649455866835
8587,1565.0,2,4.83,0,1,1,0,0,1.0,0.9,3.251680054171383
8588,1440.0,2,4.86,0,1,1,0,0,1.0,1.0,2.221307551101732
8589,1565.0,4,4.8,0,1,1,0,0,1.0,1.0,2.9939693428129286
8590,2196.0,3,4.67,1,1,1,0,0,1.0,1.0,3.345542553568548
8591,2000.0,4,4.67,0,1,1,0,0,1.0,1.0,2.865518629690591
8592,600.0,2,4.88,0,1,1,1,0,1.0,1.0,3.672163011878391
8593,606.0,2,5.0,0,1,1,1,0,1.0,1.0,3.6360146576241665
8595,1576.0,4,5.0,0,1,1,0,0,1.0,0.5,1.4328638963628075
8597,2000.0,4,5.0,0,1,1,0,0,1.0,0.9,3.407618425247868
8601,2494.0,2,4.86,0,1,1,1,0,1.0,1.0,0.5295292222065465
8602,1979.0,2,5.0,0,1,1,1,0,1.0,1.0,0.5295292222065465
8603,2704.0,3,4.86,0,1,1,1,0,1.0,1.0,0.5295292222065465
8604,3349.0,4,4.86,0,1,1,1,0,1.0,1.0,0.5295292222065465
8605,1215.0,2,4.86,0,0,1,0,0,1.0,1.0,9.240437331017908
8606,4386.0,5,4.86,0,1,1,1,0,2.0,1.0,0.5295292222065465
8607,2657.0,2,5.0,0,1,1,0,0,1.0,0.9,1.2206695591421837
8608,3915.0,6,5.0,0,1,1,1,0,1.0,1.0,1.7399273013579162
8609,1555.0,3,4.88,1,1,1,1,0,1.0,1.0,0.7972196686022106
8610,2619.0,4,4.88,0,0,1,0,0,1.0,1.0,1.575134211601293
8612,964.0,3,4.5,0,1,1,0,0,1.0,1.0,3.4428223235273947
8613,2586.0,4,4.87,1,1,1,1,0,1.5,1.0,0.5709523749905346
8616,2988.0,4,4.9,1,1,1,1,0,1.0,1.0,0.7547254219741193
8617,4836.0,8,4.67,0,1,1,1,0,2.0,1.0,2.411631853071024
8619,1752.0,6,4.93,1,1,1,0,0,1.0,1.0,0.6076101658674394
8620,3011.0,4,4.71,0,1,1,1,0,1.0,1.0,2.9135298867693624
8622,4396.0,8,4.86,0,1,1,1,0,2.0,1.0,4.911120672490605
8623,6686.0,8,5.0,0,1,1,1,0,1.0,1.0,0.9633735746139593
8624,1373.0,2,4.77,0,1,1,1,0,1.0,1.0,2.9277400503174134
8629,6714.0,4,4.86,0,1,1,1,0,2.0,1.0,2.4339684936384156
8630,2000.0,4,5.0,0,1,1,0,0,1.0,1.0,5.602146617707379
8631,2088.0,2,5.0,0,0,1,1,0,1.0,1.0,1.2326288629830426
8632,1944.0,2,5.0,0,0,1,1,0,1.0,1.0,1.2326288629830426
8633,1737.0,2,4.67,0,0,1,1,0,1.0,1.0,1.2326288629830426
8634,1354.0,2,4.67,0,1,1,1,0,1.0,1.0,2.907782862863873
8635,3924.0,4,4.92,1,1,1,1,0,1.0,1.0,2.3535926965126075
8636,2005.0,4,5.0,1,1,1,1,0,1.0,0.95,2.1235549744571145
8637,4616.0,8,5.0,0,1,1,1,0,2.0,1.0,5.880688020392754
8639,1741.0,4,4.89,1,1,1,1,0,1.0,1.0,0.7127798410633219
8641,5823.0,4,4.9,1,1,1,1,0,1.5,0.95,0.9621109647307261
8642,2107.0,3,4.94,1,1,1,1,0,1.0,1.0,0.47921030435482737
8644,3261.0,4,4.67,0,1,1,1,0,1.0,1.0,1.096042607764578
8645,2166.0,2,4.5,0,1,1,1,0,1.0,1.0,1.044459986856575
8646,2621.0,2,5.0,0,1,1,1,0,1.0,1.0,0.8731880763521752
8648,2913.0,6,4.5,0,1,1,0,0,1.0,1.0,4.1410936360384625
8650,2835.0,2,4.8,1,1,1,1,0,1.0,1.0,1.6633062371871157
8651,3975.0,7,5.0,0,1,1,1,0,1.0,1.0,1.9858850924238525
8652,4248.0,5,5.0,0,1,1,1,0,1.5,1.0,1.660772834247198
8653,1849.0,2,5.0,1,1,1,1,0,1.0,1.0,2.2779346205623807
8654,1264.0,5,4.86,0,1,1,0,0,1.5,1.0,5.94950268138631
8658,6004.0,8,5.0,1,1,1,1,0,1.5,1.0,1.9181656120229769
8659,2786.0,2,5.0,0,1,1,1,0,1.0,1.0,2.834202830069794
8661,2697.0,4,5.0,0,1,1,1,0,1.0,1.0,0.5901879685765707
8662,1878.0,2,5.0,0,0,1,0,0,1.0,1.0,1.7809814619307187
8664,2286.0,4,4.5,1,1,1,1,0,1.0,1.0,8.658055028666897
8666,2293.0,4,4.57,0,1,1,0,0,1.0,0.9,4.006165653008687
8667,6488.0,8,5.0,1,1,1,1,0,1.5,1.0,1.6979554940684662
8668,1850.0,2,4.86,0,1,1,0,0,1.5,1.0,2.60696790470488
8669,4662.0,6,5.0,1,1,1,1,0,1.0,1.0,1.7633104202726553
8670,2829.0,3,5.0,0,1,1,0,0,1.0,1.0,0.7466201612166832
8671,3695.0,8,4.67,1,1,1,1,0,1.0,1.0,1.88300680061165
8672,4392.0,8,5.0,1,1,1,1,0,1.0,1.0,1.7672348974531586
8673,4836.0,8,4.8,1,1,1,1,0,1.0,1.0,1.911568593922379
8674,1310.0,1,4.67,0,1,1,1,1,1.0,0.83,4.800835260831656
8675,1432.0,4,4.86,0,1,1,1,0,1.0,1.0,0.4749760193421798
8676,4729.0,4,4.86,1,1,1,1,0,2.5,1.0,2.3308570296993185
8680,3017.0,6,4.86,0,1,1,1,0,1.0,1.0,0.602785796994937
8681,1857.0,3,5.0,0,1,1,1,0,1.0,1.0,1.7256462189443063
8682,5517.0,4,4.86,0,1,1,1,0,1.0,1.0,1.6261156070910157
8683,3054.0,4,4.86,0,1,1,1,1,1.0,1.0,1.6261156070910157
8684,2732.0,2,5.0,0,1,1,1,0,1.0,1.0,1.6261156070910157
8685,2757.0,2,5.0,0,1,1,1,0,1.0,1.0,1.6261156070910157
8686,1857.0,4,5.0,0,1,1,1,0,1.0,1.0,0.6536731794164156
8687,1257.0,2,5.0,0,1,1,0,0,1.0,0.73,1.1347015260688078
8688,1000.0,2,4.86,0,1,1,0,1,1.5,1.0,9.480071869375111
8691,4274.0,2,5.0,0,1,1,0,0,1.5,1.0,0.6976214760631829
8692,3786.0,4,5.0,0,1,1,0,0,1.0,1.0,3.7091767686435038
8693,1200.0,4,4.6,1,1,1,1,0,1.0,1.0,1.2842908733841176
8695,3398.0,4,5.0,0,1,1,0,0,1.0,1.0,0.7567803770529431
8696,2400.0,4,5.0,0,1,1,0,0,1.0,0.9,1.9234221419857274
8697,1438.0,2,5.0,0,0,1,0,0,1.0,1.0,2.453140170759611
8698,6691.0,6,4.86,1,1,1,1,0,2.0,1.0,1.5866397844828701
8699,4286.0,3,4.6,0,0,1,0,1,1.0,1.0,1.783579933191785
8700,4286.0,3,5.0,0,0,1,0,1,1.0,1.0,1.66156808012004
8701,2146.0,2,4.86,0,1,1,0,0,1.0,1.0,1.1358420573680623
8702,3783.0,8,4.83,1,1,1,1,0,1.0,1.0,1.3850416613191516
8703,1342.0,4,5.0,1,1,1,0,0,1.0,1.0,0.7547254219741193
8705,4257.0,2,5.0,0,1,1,0,0,1.0,1.0,0.6076101658674394
8708,3632.0,6,5.0,0,1,1,0,0,1.5,1.0,2.172641016424894
8710,1595.0,6,4.83,0,1,1,1,0,1.0,1.0,1.0163566746573809
8711,525.0,2,4.86,0,1,1,0,0,2.0,0.83,2.8773358471811954
8712,5297.0,8,5.0,0,1,1,1,0,2.0,1.0,1.4887625765651398
8714,2421.0,2,4.5,0,1,1,0,0,1.0,0.9,3.3625137978878903
8715,2173.0,3,4.86,0,1,1,0,0,1.0,1.0,1.2071932713060867
8716,1189.0,2,4.86,1,0,1,1,0,1.0,1.0,1.0632741986995744
8717,1881.0,2,4.8,1,1,1,1,0,1.0,1.0,2.91674792770382
8718,729.0,8,4.86,0,1,1,0,1,1.0,1.0,0.8150528415839831
8719,3370.0,7,4.86,0,1,1,1,0,2.0,1.0,1.3822565943712912
8722,1164.0,5,5.0,0,1,1,1,0,1.0,1.0,10.679715346366262
8723,1750.0,2,4.83,0,1,1,0,0,1.0,1.0,1.3661396034407436
8724,2200.0,2,4.86,0,1,1,0,0,1.0,1.0,1.0198201571466432
8725,1293.0,2,4.86,0,1,1,1,0,1.5,1.0,5.273818459274562
8727,3221.0,6,5.0,0,0,1,0,0,1.0,1.0,1.5796908078342575
8730,2086.0,2,4.5,0,1,1,1,0,1.0,1.0,0.845950773115126
8732,1614.0,2,5.0,0,1,1,1,0,1.0,0.99,1.1213856397489308
8733,1586.0,2,4.83,0,1,1,1,0,1.0,0.99,1.0745421039852845
8734,1557.0,2,5.0,0,1,1,1,0,1.0,0.99,1.0775182543295112
8735,2086.0,2,4.75,0,1,1,1,0,1.0,1.0,0.8478617035649324
8736,2086.0,2,5.0,0,1,1,1,0,1.0,1.0,0.8360912449808107
8738,2086.0,2,5.0,0,1,1,1,0,1.0,1.0,0.8340047242838522
8740,1597.0,3,4.75,0,1,1,1,0,1.0,1.0,1.8169193940919655
8743,791.0,2,4.71,0,1,1,1,0,4.0,0.99,1.5724926251364058
8744,791.0,2,5.0,0,1,1,1,0,4.0,0.99,1.5567359270308132
8745,779.0,2,4.78,0,1,1,1,0,4.0,0.99,1.6818272251480004
8746,779.0,2,4.78,0,1,1,1,0,4.0,0.99,1.6405743993045072
8747,791.0,2,4.78,0,1,1,1,0,4.0,0.99,1.5943090490962075
8748,1286.0,2,5.0,0,1,1,0,0,1.5,1.0,7.134600328580193
8749,2071.0,2,5.0,0,1,1,1,0,1.0,1.0,2.4191086745329007
8750,2759.0,3,4.86,0,1,1,0,0,1.0,0.88,1.8297259052018213
8751,2153.0,5,5.0,0,1,1,0,0,1.5,1.0,4.471874391312718
8752,3043.0,4,5.0,1,1,1,0,0,1.0,1.0,3.0915900653753647
8753,1934.0,3,4.82,0,1,1,1,0,1.0,1.0,1.2151790217828735
8754,1513.0,2,5.0,0,1,1,1,0,1.0,1.0,1.260086444303037
8755,2571.0,2,4.86,0,1,1,1,0,1.0,1.0,2.8243125915440985
8757,1366.0,4,4.5,0,1,1,1,0,1.0,0.98,0.1916436647957859
8758,2950.0,2,4.86,0,1,1,0,0,1.0,1.0,1.7039296842465352
8759,2675.0,7,5.0,0,1,1,1,0,2.0,1.0,1.3822565943712912
8760,2122.0,7,5.0,0,1,1,1,0,1.5,1.0,1.3822565943712912
8761,2415.0,7,5.0,0,1,1,1,0,1.5,1.0,1.3822565943712912
8762,750.0,4,4.86,0,1,1,1,0,1.5,1.0,1.4073217830848201
8763,957.0,2,5.0,0,1,1,1,0,1.0,1.0,5.5698795289514065
8764,1818.0,5,5.0,0,1,1,0,0,1.0,1.0,0.9658418916568966
8765,2880.0,2,4.86,0,1,1,0,0,1.0,1.0,2.9199052665611998
8766,3492.0,3,5.0,0,1,1,1,0,1.0,1.0,1.8935795747086135
8768,791.0,4,4.43,0,1,1,1,0,4.0,0.99,1.440863492773987
8769,5963.0,6,4.89,1,1,1,0,0,1.5,1.0,1.061454410432134
8770,1686.0,2,5.0,0,0,1,0,0,1.0,1.0,1.2804560047233986
8771,1811.0,5,5.0,1,1,1,0,0,1.0,1.0,0.7442345420055055
8772,2950.0,2,4.86,0,1,1,0,0,1.0,1.0,1.7039296842465352
8773,2950.0,2,4.86,0,1,1,0,0,1.0,1.0,1.7039296842465352
8774,3029.0,4,5.0,1,1,1,0,0,1.0,1.0,1.669720430325331
8777,2171.0,4,5.0,1,1,1,1,0,1.0,1.0,1.6241111277132374
8778,2400.0,4,5.0,1,1,1,0,0,1.5,1.0,4.443512898158321
8779,2606.0,3,4.86,0,1,1,1,0,1.0,0.88,1.8297259052018213
8780,590.0,2,5.0,1,1,1,0,0,1.0,1.0,8.035927236236112
8781,3440.0,4,5.0,1,1,1,1,0,1.0,1.0,1.887749535263653
8782,2814.0,4,4.5,0,1,1,1,0,1.0,1.0,1.7018759079909271
8784,3043.0,4,4.5,0,1,1,1,0,1.0,1.0,1.9267873335095949
8785,2814.0,4,4.5,0,1,1,1,0,1.0,1.0,1.829732605755034
8786,2814.0,4,4.86,0,1,1,1,0,1.0,1.0,1.829732605755034
8787,3000.0,6,4.86,0,1,1,0,0,2.0,1.0,4.811188686876786
8788,1971.0,4,4.91,0,1,1,1,0,1.0,1.0,4.614261941560091
8789,1103.0,2,4.86,0,1,1,0,0,1.0,1.0,6.328893854184427
8791,2994.0,4,5.0,0,0,1,1,0,1.0,1.0,1.8297259052018213
8792,1156.0,2,4.86,0,1,1,0,0,1.0,1.0,6.691631203293194
8793,1897.0,4,4.86,0,1,1,1,0,2.0,1.0,2.232728895888857
8794,4286.0,4,4.86,0,1,1,1,0,1.0,1.0,2.9600000205816346
8795,1929.0,3,5.0,0,1,1,0,0,1.0,1.0,1.7338203672242993
8796,2207.0,2,4.86,0,0,1,0,0,1.0,1.0,4.057629206119717
8797,2500.0,6,5.0,0,1,1,1,0,1.0,1.0,3.8707366400358945
8798,3493.0,4,4.86,0,1,1,1,0,1.0,0.88,1.8297259052018213
8800,4091.0,6,4.86,0,1,1,0,0,1.5,1.0,0.8474349746687889
8801,3257.0,6,4.86,1,1,1,1,0,1.0,1.0,1.9216693273516314
8802,4001.0,6,4.86,1,1,1,1,0,1.0,1.0,1.733598433490654
8805,1790.0,2,4.75,1,1,1,1,0,1.0,1.0,2.886654623176143
8806,1958.0,2,5.0,1,1,1,1,0,1.0,1.0,2.8584594255775957
8807,2067.0,2,5.0,1,1,1,1,0,1.0,1.0,2.8675955341437156
8808,2235.0,4,4.67,1,1,1,1,0,1.0,1.0,2.9973849878743377
8809,3500.0,3,4.86,0,1,1,1,0,1.0,1.0,2.4090708084877126
8811,2732.0,2,5.0,0,1,1,1,0,1.0,1.0,0.6973879584998588
8812,3419.0,4,4.86,0,1,1,1,0,1.0,1.0,0.6703960509172655
8813,2829.0,4,4.86,0,1,1,1,0,1.0,1.0,0.6800870757293743
8814,3293.0,5,5.0,0,1,1,1,0,1.0,1.0,1.5554883597534794
8815,3156.0,4,5.0,0,1,1,1,0,1.0,1.0,1.8425317187047536
8817,2480.0,4,4.75,1,1,1,1,0,1.0,1.0,2.8447704824646336
8818,1923.0,2,4.6,1,1,1,1,0,1.0,1.0,2.8286810343949385
8820,2329.0,4,4.8,1,1,1,1,0,1.0,1.0,2.9825651663710837
8821,1779.0,3,4.67,1,1,1,1,0,1.0,1.0,2.9947256368582367
8822,1053.0,4,5.0,0,1,1,1,0,1.0,1.0,0.988162584194955
8823,1657.0,2,4.9,0,1,1,1,0,1.0,1.0,2.889097689252974
8825,3171.0,3,5.0,0,1,1,0,0,1.0,1.0,0.6305444661885367
8826,2335.0,6,5.0,0,1,1,1,0,1.0,1.0,0.949419921060638
8827,2957.0,3,4.67,0,1,1,0,0,1.0,1.0,0.7659268399014196
8828,871.0,2,5.0,0,1,1,1,0,1.0,0.93,2.5881976130923534
8829,1714.0,5,5.0,0,1,1,0,0,1.0,1.0,1.3766550741465087
8833,2200.0,3,5.0,0,0,1,0,0,1.0,1.0,3.0103440648742583
8835,1696.0,3,5.0,1,1,1,1,0,1.0,1.0,0.49694899191732544
8836,1437.0,3,5.0,1,1,1,1,0,1.0,1.0,3.168991888301904
8837,2400.0,2,4.86,0,1,1,0,0,1.0,1.0,4.033548638845658
8839,4680.0,8,5.0,1,1,1,0,0,2.0,1.0,2.0647381424104787
8840,1350.0,2,4.86,0,1,1,0,1,1.0,0.7,5.521953868200917
8841,3000.0,4,5.0,0,1,1,0,0,1.0,1.0,0.9929366849057534
8842,3571.0,8,5.0,0,1,1,0,0,1.5,1.0,2.680222340663501
8843,1150.0,2,4.86,0,1,1,1,0,1.0,0.9,1.7852711755644275
8844,3853.0,4,5.0,0,1,1,1,0,1.0,1.0,1.8510702759993167
8845,2291.0,4,5.0,0,1,1,1,0,1.5,1.0,2.1228583698227173
8847,1084.0,2,4.91,0,1,1,0,1,1.0,1.0,0.7074141662078667
8848,1087.0,2,4.67,0,1,1,0,0,1.5,1.0,0.37492818992254917
8849,1786.0,4,4.86,0,1,1,0,0,1.5,0.4,8.255067541225273
8850,1083.0,2,4.8,0,1,1,0,0,1.0,1.0,6.504940462528965
8851,4732.0,5,5.0,0,1,1,1,0,1.0,1.0,1.8510702759993167
8858,363.0,1,4.86,0,1,1,0,0,1.5,1.0,7.1493447792687945
8859,396.0,1,4.86,0,1,1,0,0,0.5,1.0,2.0120558798009767
8861,2014.0,6,4.86,0,1,1,0,0,1.5,1.0,3.9792754649358972
8865,1553.0,5,4.67,0,1,1,1,0,1.0,0.9,0.9405832114003058
8867,3314.0,2,5.0,0,1,1,0,0,1.0,1.0,1.6159375494199697
8869,4042.0,5,5.0,0,1,1,1,0,1.0,1.0,1.8510702759993167
8870,5254.0,6,4.75,0,1,1,1,0,1.0,1.0,1.8510702759993167
8871,1209.0,4,4.86,0,1,1,0,0,1.0,1.0,6.96019067022029
8872,2253.0,2,5.0,0,1,1,1,0,1.0,0.91,2.697028691387903
8873,3019.0,2,4.86,0,1,1,0,0,1.0,1.0,1.8297259052018213
8874,1190.0,2,4.86,0,1,1,0,1,1.5,0.83,0.7009951717673861
8880,2207.0,2,4.86,0,0,1,1,0,1.0,1.0,4.075739501139094
8881,2500.0,5,4.86,0,1,1,0,0,1.5,1.0,0.7124401553348266
8882,2207.0,1,4.86,0,0,1,1,0,1.0,1.0,5.949652231883385
8883,550.0,4,4.86,0,1,1,0,0,1.0,0.95,1.5549467518609001
8886,4573.0,8,4.86,0,0,1,0,0,1.0,1.0,2.027554399583213
8888,3829.0,2,5.0,0,1,1,0,0,1.5,1.0,1.0235086056869502
8889,1829.0,4,5.0,0,1,1,0,0,1.0,1.0,1.9680065335302428
8890,2480.0,5,5.0,0,1,1,0,0,1.5,1.0,1.0154578199187219
8891,2384.0,3,5.0,0,1,1,1,0,1.0,1.0,1.5777568321742936
8892,3114.0,4,4.5,0,0,1,1,0,1.0,1.0,2.202506143610002
8893,4585.0,6,5.0,1,1,1,1,0,2.0,1.0,1.697995639522015
8896,2102.0,2,5.0,1,1,1,1,0,1.0,1.0,0.7547254219741193
8897,2189.0,2,5.0,1,1,1,1,0,1.0,1.0,0.7547254219741193
8898,1750.0,2,4.67,0,1,1,1,0,1.0,1.0,1.9457170867697655
8899,6000.0,2,4.86,0,1,1,1,0,1.0,1.0,1.672085452073703
8901,797.0,1,4.86,0,1,1,1,0,2.0,1.0,1.264234382077032
8904,2071.0,2,5.0,0,1,1,1,0,1.0,1.0,1.7556814477461962
8905,1361.0,4,5.0,1,1,1,0,0,1.0,1.0,0.6076101658674394
8906,1250.0,8,4.86,0,1,1,1,0,1.5,1.0,0.46554306752522623
8907,2600.0,5,4.75,0,1,1,0,0,1.0,1.0,2.0397967638681997
8908,1471.0,2,4.86,1,1,1,0,0,1.0,1.0,3.702114803252052
8909,1886.0,5,4.86,0,1,1,0,0,1.5,1.0,1.6287465420258644
8910,1601.0,2,5.0,0,1,1,1,0,1.0,1.0,1.8472383161982564
8912,1514.0,2,5.0,0,1,1,0,0,1.0,1.0,1.1274265641756613
8914,2742.0,4,5.0,1,0,1,1,0,1.0,1.0,1.0077085598056166
8915,5754.0,4,4.86,0,1,1,1,0,1.0,1.0,1.2989605423414792
